WIC Job Location Snapshot ID,First Posting Date,_noc21_clean,Job Title,NOC21 Code Name,Province/Territory,City,Economic  Region,Salary Minimum,Salary Maximum,Salary Per,_salary_per_corrected,salary_min_annual,salary_max_annual,salary_avg_annual,Education LOS,Experience Level,Hours Minimum,Hours Maximum,Hours Per,_source_month
15247060,2026/02/08,21211,data mining analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15246674,2026/02/08,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15246883,2026/02/08,21223,data analyst - informatics and systems,Database analysts and data administrators,Ontario,Toronto,Toronto Region,25.0,61.03,Hour,Hour,52000.0,126942.40000000001,89471.20000000001,,,,,,feb2026
15239660,2026/02/05,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15288869,2026/02/26,21222,"analyst, systems",Information systems specialists,Ontario,Scarborough,Toronto Region,70000.0,90000.0,Year,Year,70000.0,90000.0,80000.0,,,,,,feb2026
15280910,2026/02/14,21222,information technology (IT) analyst,Information systems specialists,Ontario,Hamilton,Hamilton–Niagara Peninsula Region,24.05,24.05,Hour,Hour,50024.0,50024.0,50024.0,,,,,,feb2026
15281052,2026/02/13,21222,information technology (IT) analyst,Information systems specialists,Ontario,Hamilton,Hamilton–Niagara Peninsula Region,52000.0,62500.0,Year,Year,52000.0,62500.0,57250.0,,,,,,feb2026
15280747,2026/02/12,21222,information technology (IT) analyst,Information systems specialists,Ontario,Vaughan,Toronto Region,70000.0,70000.0,Year,Year,70000.0,70000.0,70000.0,,,,,,feb2026
15285209,2026/02/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Owen Sound,Stratford–Bruce Peninsula Region,70000.0,70000.0,Year,Year,70000.0,70000.0,70000.0,,,,,,feb2026
15281198,2026/02/12,21222,information technology (IT) analyst,Information systems specialists,Ontario,Waterloo,Kitchener–Waterloo–Barrie Region,50000.0,55000.0,Hour,Year,50000.0,55000.0,52500.0,,,,,,feb2026
15305400,2026/02/17,21211,big data analyst,Data scientists,Ontario,Burlington,Hamilton–Niagara Peninsula Region,39940.42,80602.87,Year,Year,39940.42,80602.87,60271.645,,,,,,feb2026
15246857,2026/02/08,21222,"analyst, systems",Information systems specialists,Ontario,Burlington,Hamilton–Niagara Peninsula Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15280889,2026/02/18,21222,information technology (IT) analyst,Information systems specialists,Ontario,Mississauga,Toronto Region,55000.0,75000.0,Year,Year,55000.0,75000.0,65000.0,,,,,,feb2026
15246126,2026/02/07,21222,management information systems (MIS) consultant,Information systems specialists,Ontario,Mississauga,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15291970,2026/02/27,21211,data scientist,Data scientists,Ontario,Mississauga,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15240043,2026/02/04,21222,information technology (IT) analyst,Information systems specialists,Ontario,Mississauga,Toronto Region,22.0,22.0,Hour,Hour,45760.0,45760.0,45760.0,,,,,,feb2026
15281094,2026/02/19,21222,information technology (IT) analyst,Information systems specialists,Ontario,Orillia,Kitchener–Waterloo–Barrie Region,20.0,20.0,Hour,Hour,41600.0,41600.0,41600.0,,,,,,feb2026
15231675,2026/02/02,21222,systems analyst,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15232266,2026/02/02,21222,enterprise architect - information technology (IT),Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15292175,2026/02/28,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15281093,2026/02/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,101.0,101.0,Day,Day,26260.0,26260.0,26260.0,,,,,,feb2026
15287284,2026/02/26,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15293725,2026/02/27,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,60000.0,80000.0,Year,Year,60000.0,80000.0,70000.0,,,,,,feb2026
15292155,2026/02/28,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15245666,2026/02/07,21222,management information systems (MIS) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15261819,2026/02/07,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15262359,2026/02/07,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15262089,2026/02/05,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15261502,2026/02/10,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15263416,2026/02/14,21211,artificial intelligence (AI) analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15293685,2026/02/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,85000.0,100000.0,Year,Year,85000.0,100000.0,92500.0,,,,,,feb2026
15280602,2026/02/24,21221,"business analyst, informatics",Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15261523,2026/02/07,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15247101,2026/02/07,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15247055,2026/02/07,21222,enterprise architect - information technology (IT),Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15246584,2026/02/07,21222,systems analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50.0,50.0,Hour,Hour,104000.0,104000.0,104000.0,Bachelor's degree,3 years to less than 5 years,40.0,40.0,Week,feb2026
15245646,2026/02/07,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15245576,2026/02/07,21221,IT (information technology) business analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15261129,2026/02/07,21222,management information systems (MIS) consultant,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15247080,2026/02/08,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15247633,2026/02/08,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15236759,2026/02/04,21223,data analyst - informatics and systems,Database analysts and data administrators,Ontario,Toronto,Toronto Region,25.0,61.03,Hour,Hour,52000.0,126942.40000000001,89471.20000000001,,,,,,feb2026
15281184,2026/02/19,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,58707.0,58707.0,Year,Year,58707.0,58707.0,58707.0,,,,,,feb2026
15248431,2026/02/09,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,150000.0,200000.0,Year,Year,150000.0,200000.0,175000.0,,,,,,feb2026
15292114,2026/02/27,21221,business systems analyst,Business systems specialists,Ontario,Markham,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15239989,2026/02/04,21222,information technology (IT) analyst,Information systems specialists,Ontario,Markham,Toronto Region,20.0,20.0,Hour,Hour,41600.0,41600.0,41600.0,,,,,,feb2026
15298132,2026/02/10,21222,information technology (IT) analyst,Information systems specialists,Ontario,Newmarket,Toronto Region,50000.0,50000.0,Year,Year,50000.0,50000.0,50000.0,,,,,,feb2026
15233104,2026/02/02,21221,business data analyst,Business systems specialists,Ontario,Ayr,Kitchener–Waterloo–Barrie Region,70000.0,85000.0,Year,Year,70000.0,85000.0,77500.0,,,,,,feb2026
15236755,2026/02/04,21221,business systems analyst,Business systems specialists,Ontario,London,London Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15257067,2026/02/11,21222,informatics consultant,Information systems specialists,Ontario,London,London Region,21.64,21.64,Hour,Hour,45011.200000000004,45011.200000000004,45011.200000000004,,,,,,feb2026
15239966,2026/02/04,21222,information technology (IT) analyst,Information systems specialists,Ontario,Cambridge,Kitchener–Waterloo–Barrie Region,80000.0,95000.0,Year,Year,80000.0,95000.0,87500.0,,,,,,feb2026
15280876,2026/02/21,21222,information technology (IT) analyst,Information systems specialists,Ontario,Waterloo,Kitchener–Waterloo–Barrie Region,29.0,29.0,Hour,Hour,60320.0,60320.0,60320.0,,,,,,feb2026
15293650,2026/02/26,21222,information technology (IT) analyst,Information systems specialists,Ontario,Waterloo,Kitchener–Waterloo–Barrie Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,feb2026
15264081,2026/02/14,21223,database analyst (DBA),Database analysts and data administrators,Ontario,Brampton,Toronto Region,45.0,45.0,Hour,Hour,93600.0,93600.0,93600.0,Bachelor's degree,2 years to less than 3 years,30.0,30.0,Week,feb2026
15263840,2026/02/14,21211,data scientist,Data scientists,Ontario,Mississauga,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15262238,2026/02/04,21211,data scientist,Data scientists,Ontario,Mississauga,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15239983,2026/02/04,21222,information technology (IT) analyst,Information systems specialists,Ontario,Mississauga,Toronto Region,50000.0,50000.0,Year,Year,50000.0,50000.0,50000.0,,,,,,feb2026
15261587,2026/02/13,21221,business systems analyst,Business systems specialists,Ontario,Mississauga,Toronto Region,145000.0,145000.0,Year,Year,145000.0,145000.0,145000.0,Bachelor's degree,5 years or more,40.0,40.0,Week,feb2026
15247921,2026/02/08,21211,big data analyst,Data scientists,Ontario,Mississauga,Toronto Region,70000.0,80000.0,Year,Year,70000.0,80000.0,75000.0,,,,,,feb2026
15261054,2026/02/06,21211,data scientist,Data scientists,Ontario,Mississauga,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15244609,2026/02/01,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,29800.0,60300.0,Year,Year,29800.0,60300.0,45050.0,,,,,,feb2026
15262329,2026/02/02,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,26.0,78.0,Hour,Hour,54080.0,162240.0,108160.0,,,,,,feb2026
15261759,2026/02/02,21221,"business analyst, informatics",Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15263770,2026/02/12,21211,data mining analyst,Data scientists,Ontario,Toronto,Toronto Region,26.0,78.0,Hour,Hour,54080.0,162240.0,108160.0,,,,,,feb2026
15271461,2026/02/19,21222,"analyst, information technology (IT)",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15261388,2026/02/07,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15292161,2026/02/28,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15280842,2026/02/20,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65.0,70.0,Hour,Hour,135200.0,145600.0,140400.0,,,,,,feb2026
15280777,2026/02/14,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,21.0,25.0,Hour,Hour,43680.0,52000.0,47840.0,,,,,,feb2026
15262241,2026/02/06,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15285264,2026/02/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,10000.0,10000.0,Month,Month,120000.0,120000.0,120000.0,,,,,,feb2026
15246761,2026/02/07,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15238940,2026/02/04,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,150000.0,210000.0,Year,Year,150000.0,210000.0,180000.0,,,,,,feb2026
15291735,2026/02/27,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15246727,2026/02/08,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15244533,2026/02/06,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40000.0,40000.0,Year,Year,40000.0,40000.0,40000.0,,,,,,feb2026
15234093,2026/02/03,21223,database architect,Database analysts and data administrators,Ontario,Toronto,Toronto Region,25.0,61.03,Hour,Hour,52000.0,126942.40000000001,89471.20000000001,,,,,,feb2026
15246784,2026/02/08,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15261844,2026/02/05,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15248057,2026/02/09,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15261806,2026/02/10,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15261100,2026/02/06,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15280959,2026/02/10,21222,information technology (IT) analyst,Information systems specialists,Ontario,Bowmanville,Toronto Region,45000.0,47000.0,Year,Year,45000.0,47000.0,46000.0,,,,,,feb2026
15280938,2026/02/09,21222,information technology (IT) analyst,Information systems specialists,Ontario,Oakville,Toronto Region,55000.0,55000.0,Year,Year,55000.0,55000.0,55000.0,,,,,,feb2026
15264202,2026/02/14,21221,information technology (IT) business analyst,Business systems specialists,Ontario,Concord,Toronto Region,43.3,43.3,Hour,Hour,90064.0,90064.0,90064.0,College/CEGEP,1 year to less than 2 years,30.0,30.0,Week,feb2026
15236804,2026/02/04,21221,business systems analyst,Business systems specialists,Ontario,London,London Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15252907,2026/02/10,21211,data engineer,Data scientists,Ontario,London,London Region,102710.0,134727.0,Year,Year,102710.0,134727.0,118718.5,Bachelor's degree,5 years or more,35.0,55.0,Week,feb2026
15288711,2026/02/26,21211,data scientist,Data scientists,Ontario,Woodbridge,Toronto Region,46.5,47.5,Hour,Hour,96720.0,98800.0,97760.0,Bachelor's degree,2 years to less than 3 years,40.0,40.0,Week,feb2026
15239973,2026/02/04,21211,data engineer,Data scientists,Ontario,,,130000.0,130000.0,Year,Year,130000.0,130000.0,130000.0,,,,,,feb2026
15248300,2026/02/07,21222,information technology (IT) analyst,Information systems specialists,Ontario,Brantford,Hamilton–Niagara Peninsula Region,22.0,22.0,Hour,Hour,45760.0,45760.0,45760.0,,,,,,feb2026
15285158,2026/02/11,21222,information technology (IT) analyst,Information systems specialists,Ontario,Ottawa,Ottawa Region,70000.0,70000.0,Year,Year,70000.0,70000.0,70000.0,,,,,,feb2026
15244566,2026/02/06,21222,information technology (IT) analyst,Information systems specialists,Ontario,Windsor,Windsor-Sarnia Region,31.54,31.54,Hour,Hour,65603.2,65603.2,65603.2,,,,,,feb2026
15231101,2026/02/01,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Mississauga,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15285087,2026/02/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Mississauga,Toronto Region,24.0,24.0,Hour,Hour,49920.0,49920.0,49920.0,,,,,,feb2026
15262671,2026/02/13,21222,data processing consultant,Information systems specialists,Ontario,Mississauga,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15231330,2026/02/01,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15231091,2026/02/01,21211,data mining analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15232277,2026/02/02,21222,management information systems (MIS) consultant,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15277522,2026/02/22,21222,systems QA (quality assurance) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,32.0,63.0,Hour,Hour,66560.0,131040.0,98800.0,Bachelor's degree,5 years or more,40.0,40.0,Week,feb2026
15292848,2026/02/28,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15262832,2026/02/08,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15246990,2026/02/08,21222,"consultant, information technology (IT)",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15262687,2026/02/05,21221,"business analyst, informatics",Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15261425,2026/02/10,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15280757,2026/02/17,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,98500.0,135500.0,Year,Year,98500.0,135500.0,117000.0,,,,,,feb2026
15262112,2026/02/07,21211,data mining analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15245556,2026/02/07,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15287277,2026/02/26,21222,systems analyst,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15247078,2026/02/07,21211,data mining analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15298118,2026/02/25,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50000.0,75000.0,Year,Year,50000.0,75000.0,62500.0,,,,,,feb2026
15266236,2026/02/17,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,26.0,78.0,Hour,Hour,54080.0,162240.0,108160.0,,,,,,feb2026
15289570,2026/02/27,21221,"business analyst, informatics",Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15289590,2026/02/27,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15249071,2026/02/09,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15262237,2026/02/08,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15246658,2026/02/08,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15240029,2026/02/03,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,58000.0,58000.0,Year,Year,58000.0,58000.0,58000.0,,,,,,feb2026
15246763,2026/02/08,21222,management information systems (MIS) consultant,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15240449,2026/02/05,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15258696,2026/02/12,21211,data analytics specialist,Data scientists,Ontario,Toronto,Toronto Region,100600.0,125800.0,Year,Year,100600.0,125800.0,113200.0,Bachelor's degree,5 years or more,36.25,36.25,Week,feb2026
15280738,2026/02/12,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50000.0,50000.0,Year,Year,50000.0,50000.0,50000.0,,,,,,feb2026
15255729,2026/02/11,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,80000.0,110000.0,Year,Year,80000.0,110000.0,95000.0,Bachelor's degree,3 years to less than 5 years,40.0,40.0,Week,feb2026
15261410,2026/02/12,21221,business continuity analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15248979,2026/02/09,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15271476,2026/02/19,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15271470,2026/02/19,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15263308,2026/02/13,21211,data mining analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15244513,2026/02/06,21222,computer systems analyst,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15266061,2026/02/16,21222,technical support engineer,Information systems specialists,Ontario,Vaughan,Toronto Region,92635.45,96904.39,Year,Year,92635.45,96904.39,94769.92,,,,,,feb2026
15285152,2026/02/18,21222,information technology (IT) analyst,Information systems specialists,Ontario,Greater Sudbury,Northeast Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,feb2026
15281162,2026/02/21,21222,information technology (IT) analyst,Information systems specialists,Ontario,North Bay,Northeast Region,190.0,190.0,Day,Day,49400.0,49400.0,49400.0,,,,,,feb2026
15290006,2026/02/26,21222,information technology (IT) analyst,Information systems specialists,Ontario,Ottawa,Ottawa Region,60000.0,60000.0,Year,Year,60000.0,60000.0,60000.0,,,,,,feb2026
15276127,2026/02/20,21222,technical project manager,Information systems specialists,Ontario,Waterloo,Kitchener–Waterloo–Barrie Region,68000.0,80000.0,Year,Year,68000.0,80000.0,74000.0,Bachelor's degree,5 years or more,37.5,40.0,Week,feb2026
15282826,2026/02/24,21221,business systems analyst,Business systems specialists,Ontario,Mississauga,Toronto Region,45.25,45.25,Hour,Hour,94120.0,94120.0,94120.0,"College, CEGEP or other non-university certificate or diploma from a program of 1 year to 2 years",1 year to less than 2 years,30.0,30.0,Week,feb2026
15248385,2026/02/07,21222,information technology (IT) analyst,Information systems specialists,Ontario,Mississauga,Toronto Region,24.0,24.0,Hour,Hour,49920.0,49920.0,49920.0,,,,,,feb2026
15286829,2026/02/25,21222,information technology (IT) analyst,Information systems specialists,Ontario,Orillia,Kitchener–Waterloo–Barrie Region,18.5,18.5,Hour,Hour,38480.0,38480.0,38480.0,,,,,,feb2026
15234004,2026/02/02,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,26.0,78.0,Hour,Hour,54080.0,162240.0,108160.0,,,,,,feb2026
15276941,2026/02/21,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,feb2026
15293632,2026/02/26,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,20.41,26.85,Hour,Hour,42452.8,55848.0,49150.4,,,,,,feb2026
15291747,2026/02/27,21221,"business analyst, informatics",Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15261111,2026/02/04,21222,solutions architect - information technology (IT),Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15247093,2026/02/08,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15246962,2026/02/07,21222,solutions architect - information technology (IT),Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,feb2026
15287282,2026/02/26,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15241888,2026/02/06,21221,"business analyst, informatics",Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
15246859,2026/02/08,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,feb2026
