salary_max,latitude,redirect_url,title,created,salary_min,id,description,longitude,contract_time,_search_query,company,category,category_tag,location,location_area,contract_type,city,week,day_of_week,is_recent,skills,text_to_search
,43.706102,https://www.adzuna.ca/details/5710654408?utm_medium=api&utm_source=df320f6a,GIS & AI Analytics Engineer,2026-04-25 17:27:06+00:00,,5710654408,"Company Description Ferrovial Construction Canada Inc. and VINCI Construction Grands Projects are undertaking the design, build, and finance the Ontario Line Southern Civil, Stations, and Tunnel (South Civil) package. As Ontario Transit Group, we are now mobilizing our design and construction crews, with major works. The South Civil contract is anticipated to be completed in 2030. The project will strengthen Ontario’s economy by supporting an estimated 1,500 jobs at the peak of construction. Wh…",-79.402726,,BI analyst,"Ontario Transit Group - Ontario Line - Southern Civil, Stations & Tunnel",IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-20/2026-04-26,Saturday,True,[],"GIS & AI Analytics Engineer Company Description Ferrovial Construction Canada Inc. and VINCI Construction Grands Projects are undertaking the design, build, and finance the Ontario Line Southern Civil, Stations, and Tunnel (South Civil) package. As Ontario Transit Group, we are now mobilizing our design and construction crews, with major works. The South Civil contract is anticipated to be completed in 2030. The project will strengthen Ontario’s economy by supporting an estimated 1,500 jobs at the peak of construction. Wh…"
95000.0,44.224681,https://www.adzuna.ca/details/5694866903?utm_medium=api&utm_source=df320f6a,Financial Analyst,2026-04-09 16:40:06+00:00,85000.0,5694866903,"Position: Financial Analyst Location: Kingston, ON Type: Existing vacancy Hours: 35 hours per week Compensation Range: $85,000 - $95,000 Overview Are you looking to take the next step in your accounting career with a well-established Canadian company? As a Financial Analyst, you’ll have the opportunity to work independently while demonstrating exceptional accuracy, confidentiality, judgement, and efficiency in managing financial records. Reporting directly to the Assistant Vice President, Accou…",-76.653896,full_time,BI analyst,Homestead Land Holdings Limited,Accounting & Finance Jobs,accounting-finance-jobs,"Kingston, Lennox and Addington","['Canada', 'Ontario', 'Lennox and Addington', 'Kingston']",,Lennox and Addington,2026-04-06/2026-04-12,Thursday,True,['Reporting'],"Financial Analyst Position: Financial Analyst Location: Kingston, ON Type: Existing vacancy Hours: 35 hours per week Compensation Range: $85,000 - $95,000 Overview Are you looking to take the next step in your accounting career with a well-established Canadian company? As a Financial Analyst, you’ll have the opportunity to work independently while demonstrating exceptional accuracy, confidentiality, judgement, and efficiency in managing financial records. Reporting directly to the Assistant Vice President, Accou…"
,44.224681,https://www.adzuna.ca/details/5692989363?utm_medium=api&utm_source=df320f6a,Financial Analyst,2026-04-08 05:23:35+00:00,,5692989363,"Job Description Job Description Position: Financial Analyst Location: Kingston, ON Type: Existing vacancy Hours: 35 hours per week Compensation Range: $85,000 - $95,000 Overview Are you looking to take the next step in your accounting career with a well-established Canadian company? As a Financial Analyst, you’ll have the opportunity to work independently while demonstrating exceptional accuracy, confidentiality, judgement, and efficiency in managing financial records. Reporting directly to the…",-76.653896,,BI analyst,Homestead Land Holdings Limited,Accounting & Finance Jobs,accounting-finance-jobs,"Kingston, Lennox and Addington","['Canada', 'Ontario', 'Lennox and Addington', 'Kingston']",,Lennox and Addington,2026-04-06/2026-04-12,Wednesday,True,['Reporting'],"Financial Analyst Job Description Job Description Position: Financial Analyst Location: Kingston, ON Type: Existing vacancy Hours: 35 hours per week Compensation Range: $85,000 - $95,000 Overview Are you looking to take the next step in your accounting career with a well-established Canadian company? As a Financial Analyst, you’ll have the opportunity to work independently while demonstrating exceptional accuracy, confidentiality, judgement, and efficiency in managing financial records. Reporting directly to the…"
,43.706102,https://www.adzuna.ca/details/5713097425?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-28 20:19:26+00:00,,5713097425,"What it's like to be a Northbridge Data Scientist The Data Science Team is a central partner to the business for Northbridge's predictive and prescriptive capability using applied statistics, machine learning or artificial intelligence to build business solutions. The primary role of Data Scientist 2 is to participate in the data science lifecycle to develop and deploy analytical models. Tackle a breadth of challenges from wrangling data, finding the optimal model fit, to delivering results to …",-79.402726,full_time,data scientist,Northbridge Financial Corporation,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",permanent,Toronto,2026-04-27/2026-05-03,Tuesday,True,"['Machine Learning', 'Statistics']","Data Scientist What it's like to be a Northbridge Data Scientist The Data Science Team is a central partner to the business for Northbridge's predictive and prescriptive capability using applied statistics, machine learning or artificial intelligence to build business solutions. The primary role of Data Scientist 2 is to participate in the data science lifecycle to develop and deploy analytical models. Tackle a breadth of challenges from wrangling data, finding the optimal model fit, to delivering results to …"
,43.706102,https://www.adzuna.ca/details/5696995284?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-11 16:43:16+00:00,,5696995284,"About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone’s reach while doing the most important work of you…",-79.402726,,data scientist,Stripe,Scientific & QA Jobs,scientific-qa-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-06/2026-04-12,Saturday,True,[],"Data Scientist About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone’s reach while doing the most important work of you…"
100000.0,45.394161,https://www.adzuna.ca/details/5702439533?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-17 05:48:17+00:00,80000.0,5702439533,"Job Description Job Description We are looking for a Junior to Intermediate Data Scientist for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. The role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. You'll also be working on a diverse range of supply and demand …",-75.697758,,data scientist,Targeted Talent,IT Jobs,it-jobs,"Ottawa, Ottawa region","['Canada', 'Ontario', 'Ottawa region', 'Ottawa']",permanent,Ottawa region,2026-04-13/2026-04-19,Friday,True,[],"Data Scientist Job Description Job Description We are looking for a Junior to Intermediate Data Scientist for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. The role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. You'll also be working on a diverse range of supply and demand …"
100000.0,43.43603,https://www.adzuna.ca/details/5702424910?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-17 05:32:19+00:00,80000.0,5702424910,"Job Description Job Description We are looking for a Junior to Intermediate Data Scientist for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. The role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. You'll also be working on a diverse range of supply and demand …",-80.479497,,data scientist,Targeted Talent,IT Jobs,it-jobs,"Kitchener, Waterloo region","['Canada', 'Ontario', 'Waterloo region', 'Kitchener']",permanent,Waterloo region,2026-04-13/2026-04-19,Friday,True,[],"Data Scientist Job Description Job Description We are looking for a Junior to Intermediate Data Scientist for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. The role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. You'll also be working on a diverse range of supply and demand …"
120000.0,43.706102,https://www.adzuna.ca/details/5703960066?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-18 16:37:21+00:00,90000.0,5703960066,"About Raisin At raisin® , every connection helps charities and nonprofits raise more for the causes that matter. Our SaaS platform empowers 300 organizations across Canada and the U.S. to fundraise more effectively in critical areas such as mental health, animal welfare, food security, medical research, and international development. The Role Do you want to use your Data Science talents to make a difference in the world? raisin ® , is a mission-driven organization that supports non-profit organ…",-79.402726,full_time,data scientist,Jumpseller,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-13/2026-04-19,Saturday,True,[],"Data Scientist About Raisin At raisin® , every connection helps charities and nonprofits raise more for the causes that matter. Our SaaS platform empowers 300 organizations across Canada and the U.S. to fundraise more effectively in critical areas such as mental health, animal welfare, food security, medical research, and international development. The Role Do you want to use your Data Science talents to make a difference in the world? raisin ® , is a mission-driven organization that supports non-profit organ…"
,43.706102,https://www.adzuna.ca/details/5713598020?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-29 05:35:33+00:00,,5713598020,"Job Description Job Description What it's like to be a Northbridge Data Scientist The Data Science Team is a central partner to the business for Northbridge's predictive and prescriptive capability using applied statistics, machine learning or artificial intelligence to build business solutions. The primary role of Data Scientist 2 is to participate in the data science lifecycle to develop and deploy analytical models. Tackle a breadth of challenges from wrangling data, finding the optimal mode…",-79.402726,,data scientist,Northbridge Financial Corporation,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-27/2026-05-03,Wednesday,True,"['Machine Learning', 'Statistics']","Data Scientist Job Description Job Description What it's like to be a Northbridge Data Scientist The Data Science Team is a central partner to the business for Northbridge's predictive and prescriptive capability using applied statistics, machine learning or artificial intelligence to build business solutions. The primary role of Data Scientist 2 is to participate in the data science lifecycle to develop and deploy analytical models. Tackle a breadth of challenges from wrangling data, finding the optimal mode…"
,43.706102,https://www.adzuna.ca/details/5675506776?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-03-22 16:19:52+00:00,,5675506776,"Who We Are At Momentum Financial Services Group, we help people move forward by reimagining how money works for those who need it most. With more than 40 years of experience, we’re the team behind Money Mart—Canada’s largest non-bank branch network—and a leader in financial solutions for underserved communities. From short-term loans to money transfers and prepaid cards, we power the products, technology, and operations that connect over a million customers a year to the money they need, when t…",-79.402726,,data scientist,Momentum Financial Services Group,Accounting & Finance Jobs,accounting-finance-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-16/2026-03-22,Sunday,True,[],"Data Scientist Who We Are At Momentum Financial Services Group, we help people move forward by reimagining how money works for those who need it most. With more than 40 years of experience, we’re the team behind Money Mart—Canada’s largest non-bank branch network—and a leader in financial solutions for underserved communities. From short-term loans to money transfers and prepaid cards, we power the products, technology, and operations that connect over a million customers a year to the money they need, when t…"
,43.475913,https://www.adzuna.ca/details/5690517913?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-05 05:04:33+00:00,,5690517913,"Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…",-80.533458,,data scientist,Targeted Talent,IT Jobs,it-jobs,"Waterloo, Waterloo region","['Canada', 'Ontario', 'Waterloo region', 'Waterloo']",permanent,Waterloo region,2026-03-30/2026-04-05,Sunday,True,['R'],"Data Scientist Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…"
,45.394161,https://www.adzuna.ca/details/5690520232?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-05 05:10:51+00:00,,5690520232,"Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…",-75.697758,,data scientist,Targeted Talent,IT Jobs,it-jobs,"Ottawa, Ottawa region","['Canada', 'Ontario', 'Ottawa region', 'Ottawa']",permanent,Ottawa region,2026-03-30/2026-04-05,Sunday,True,['R'],"Data Scientist Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…"
,43.43603,https://www.adzuna.ca/details/5690519540?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-05 05:07:00+00:00,,5690519540,"Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…",-80.479497,,data scientist,Targeted Talent,IT Jobs,it-jobs,"Kitchener, Waterloo region","['Canada', 'Ontario', 'Waterloo region', 'Kitchener']",permanent,Waterloo region,2026-03-30/2026-04-05,Sunday,True,['R'],"Data Scientist Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…"
,,https://www.adzuna.ca/details/5649427580?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-02-28 23:43:26+00:00,,5649427580,"Data Scientist Job Location: Ottawa, Ontario Location Flexibility: Primary Location Only Req Id: 5073 Posting Start Date: 1/28/26 Fujitsu Canada is seeking a full-time, permanent Data Scientist to support enterprise-scale Knowledge Management (KM) modernization projects. This role focuses on AI/ML/NLP development, semantic enrichment, and data transformation in hybrid environments, contributing to the delivery of intelligent, scalable KM solutions. Responsibilities  Design and implement AI/ML m…",,,data scientist,Fujitsu,IT Jobs,it-jobs,"Ottawa, Ottawa region","['Canada', 'Ontario', 'Ottawa region', 'Ottawa']",,Ottawa region,2026-02-23/2026-03-01,Saturday,True,['NLP'],"Data Scientist Data Scientist Job Location: Ottawa, Ontario Location Flexibility: Primary Location Only Req Id: 5073 Posting Start Date: 1/28/26 Fujitsu Canada is seeking a full-time, permanent Data Scientist to support enterprise-scale Knowledge Management (KM) modernization projects. This role focuses on AI/ML/NLP development, semantic enrichment, and data transformation in hybrid environments, contributing to the delivery of intelligent, scalable KM solutions. Responsibilities  Design and implement AI/ML m…"
,43.706102,https://www.adzuna.ca/details/5692428756?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-07 17:38:03+00:00,,5692428756,"Job Description Job Title: Data Scientist City: Toronto State/Province: Ontario Posting Start Date: 4/6/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients’ most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, susta…",-79.402726,,data scientist,Wipro Limited,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-06/2026-04-12,Tuesday,True,[],"Data Scientist Job Description Job Title: Data Scientist City: Toronto State/Province: Ontario Posting Start Date: 4/6/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients’ most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, susta…"
,43.706102,https://www.adzuna.ca/details/5683541140?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-03-30 16:42:23+00:00,,5683541140,"Data Scientist, Pricing Location: In office 4 days a week ; Ontario, Canada. Opendoor is transforming one of the largest, most complex markets in the world — residential real estate — using data at massive scale. Every pricing signal we generate directly impacts how we value homes, how we manage risk, and how efficiently capital moves through our marketplace. The work is highly leveraged: the quality of our pricing decisions influences conversion, margins, customer trust, and the company’s fina…",-79.402726,,data scientist,Opendoor,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-30/2026-04-05,Monday,True,[],"Data Scientist Data Scientist, Pricing Location: In office 4 days a week ; Ontario, Canada. Opendoor is transforming one of the largest, most complex markets in the world — residential real estate — using data at massive scale. Every pricing signal we generate directly impacts how we value homes, how we manage risk, and how efficiently capital moves through our marketplace. The work is highly leveraged: the quality of our pricing decisions influences conversion, margins, customer trust, and the company’s fina…"
150000.0,43.706102,https://www.adzuna.ca/details/5645357192?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-02-25 15:24:38+00:00,108000.0,5645357192,"In this role, you'll research and develop innovative AI and Machine Learning based approaches to help us deliver on our vision to make sure every employee feels valued, engaged, and knows their voice matters. You will have the opportunity to autonomously own part of our data strategy, work in one of the world's most diverse and complex data environments, and bring together loosely structured datasets to find actionable outcomes that improve our customers' experience. We're looking for a Data Sc…",-79.402726,full_time,data scientist,Achievers,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",permanent,Toronto,2026-02-23/2026-03-01,Wednesday,True,['Machine Learning'],"Data Scientist In this role, you'll research and develop innovative AI and Machine Learning based approaches to help us deliver on our vision to make sure every employee feels valued, engaged, and knows their voice matters. You will have the opportunity to autonomously own part of our data strategy, work in one of the world's most diverse and complex data environments, and bring together loosely structured datasets to find actionable outcomes that improve our customers' experience. We're looking for a Data Sc…"
,43.706102,https://www.adzuna.ca/details/5683549615?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-03-30 16:51:33+00:00,,5683549615,"About the Role We are seeking an exceptional Senior Data Scientist to join our centralized Data organization. In this role, you will be embedded within our consumer and seller experience groups, working closely with cross-functional partners across product, engineering, design, and leadership. You will leverage data to generate deep insights that drive product strategy and create a world-class experience for our users. You'll work with terabytes of data to understand user behavior and directly …",-79.402726,,data scientist,Opendoor,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-30/2026-04-05,Monday,True,[],"Data Scientist About the Role We are seeking an exceptional Senior Data Scientist to join our centralized Data organization. In this role, you will be embedded within our consumer and seller experience groups, working closely with cross-functional partners across product, engineering, design, and leadership. You will leverage data to generate deep insights that drive product strategy and create a world-class experience for our users. You'll work with terabytes of data to understand user behavior and directly …"
88000.0,43.706102,https://www.adzuna.ca/details/5590641591?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-01-18 14:08:34+00:00,57000.0,5590641591,"We’re looking for a Data Scientist to join our Triangle Data Products team. You’ll help build and enhance models that drive targeted offers, recommendations, and customer engagement for millions of loyalty members. This role is ideal for someone early in their career who wants to grow into applied ML, experimentation, and production systems. What You’ll Do: Support the development of machine learning models for offer personalization, customer propensity, next-best-product, and related use cases…",-79.402726,full_time,data scientist,Canadian Tire Corporation,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-01-12/2026-01-18,Sunday,True,['Machine Learning'],"Data Scientist We’re looking for a Data Scientist to join our Triangle Data Products team. You’ll help build and enhance models that drive targeted offers, recommendations, and customer engagement for millions of loyalty members. This role is ideal for someone early in their career who wants to grow into applied ML, experimentation, and production systems. What You’ll Do: Support the development of machine learning models for offer personalization, customer propensity, next-best-product, and related use cases…"
125000.0,,https://www.adzuna.ca/details/5697632957?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-12 16:32:20+00:00,101600.0,5697632957,"Who we are: Geotab ® is a global leader in IoT and connected transportation and certified “Great Place to Work™.” We are a company of diverse and talented individuals who work together to help businesses grow and succeed, and increase the safety and sustainability of our communities. Geotab is advancing security, connecting commercial vehicles to the internet and providing web-based analytics to help customers better manage their fleets. Geotab’s open platform and Geotab Marketplace ®, offering…",,full_time,data scientist,Geotab,Scientific & QA Jobs,scientific-qa-jobs,"Oakville, Halton","['Canada', 'Ontario', 'Halton', 'Oakville']",permanent,Halton,2026-04-06/2026-04-12,Sunday,True,[],"Data Scientist Who we are: Geotab ® is a global leader in IoT and connected transportation and certified “Great Place to Work™.” We are a company of diverse and talented individuals who work together to help businesses grow and succeed, and increase the safety and sustainability of our communities. Geotab is advancing security, connecting commercial vehicles to the internet and providing web-based analytics to help customers better manage their fleets. Geotab’s open platform and Geotab Marketplace ®, offering…"
,43.84196,https://www.adzuna.ca/details/5640673276?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-02-21 20:00:00+00:00,,5640673276,"The Data Scientist designs, builds, and operationalizes analytical solutions that deliver measurable business outcomes. You will translate ambiguous problems into clear hypotheses, prepare and engineer data, develop and validate models, and partner with engineers and stakeholders to deploy solutions into production. This role is hands‑on and outcomes‑focused, accelerating our clients’ AI and analytics journeys across use cases in customer intelligence, risk, operations, and beyond. Primary Loca…",-79.38485,full_time,data scientist,Adastra Corporation,IT Jobs,it-jobs,"Thornhill, York region","['Canada', 'Ontario', 'York region', 'Thornhill']",permanent,York region,2026-02-16/2026-02-22,Saturday,True,[],"Data Scientist The Data Scientist designs, builds, and operationalizes analytical solutions that deliver measurable business outcomes. You will translate ambiguous problems into clear hypotheses, prepare and engineer data, develop and validate models, and partner with engineers and stakeholders to deploy solutions into production. This role is hands‑on and outcomes‑focused, accelerating our clients’ AI and analytics journeys across use cases in customer intelligence, risk, operations, and beyond. Primary Loca…"
150000.0,43.663822,https://www.adzuna.ca/details/5711485983?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-27 04:40:49+00:00,75000.0,5711485983,"Join our innovative team as a Data Scientist and become a driving force behind transformative data-driven solutions. In this role, you will harness the power of big data, machine learning, and artificial intelligence to uncover insights, optimize processes, and develop predictive models that propel our organization forward. Your expertise will enable us to make smarter decisions, enhance customer experiences, and stay ahead in a competitive landscape. We are committed to fostering a dynamic env…",-79.544227,,data scientist,SnapPay,IT Jobs,it-jobs,"Etobicoke, Toronto","['Canada', 'Ontario', 'Toronto', 'Etobicoke']",,Toronto,2026-04-27/2026-05-03,Monday,True,"['Machine Learning', 'Predictive Modeling']","Data Scientist Join our innovative team as a Data Scientist and become a driving force behind transformative data-driven solutions. In this role, you will harness the power of big data, machine learning, and artificial intelligence to uncover insights, optimize processes, and develop predictive models that propel our organization forward. Your expertise will enable us to make smarter decisions, enhance customer experiences, and stay ahead in a competitive landscape. We are committed to fostering a dynamic env…"
,43.706102,https://www.adzuna.ca/details/5682401255?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-03-29 16:23:35+00:00,,5682401255,"What You’ll Do: Support the development of machine learning models for offer personalization, customer propensity, next-best-product, and related use cases. Explore, clean, and analyze large datasets to uncover insights and trends. Build prototypes, run experiments, and contribute to model evaluation and validation. Work with engineering teams to integrate models into production pipelines. Help maintain and optimize existing ML workflows (Airflow, Dataproc, on-prem clusters, or cloud platforms)…",-79.402726,full_time,data scientist,Canadian Tire Corporation,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-23/2026-03-29,Sunday,True,"['Airflow', 'Machine Learning']","Data Scientist What You’ll Do: Support the development of machine learning models for offer personalization, customer propensity, next-best-product, and related use cases. Explore, clean, and analyze large datasets to uncover insights and trends. Build prototypes, run experiments, and contribute to model evaluation and validation. Work with engineering teams to integrate models into production pipelines. Help maintain and optimize existing ML workflows (Airflow, Dataproc, on-prem clusters, or cloud platforms)…"
124200.0,43.706102,https://www.adzuna.ca/details/5710599605?utm_medium=api&utm_source=df320f6a,Data Scientist,2026-04-25 16:46:37+00:00,67200.0,5710599605,"Application Deadline: 05/24/2026 Address: 250 Yonge Street Job Family Group: Data Analytics & Reporting Uses advanced analytical algorithms and technologies (e.g. machine learning, deep learning, artificial intelligence) to mine and analyze large sets of structured and unstructured data to obtain insights. Designs and constructs new processes for modeling data. Develops predictive models and leverages big data technology to design solutions that deliver smarter business decisions, improve custo…",-79.402726,full_time,data scientist,Bank of Montreal,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-20/2026-04-26,Saturday,True,"['Reporting', 'Machine Learning', 'Deep Learning', 'Predictive Modeling']","Data Scientist Application Deadline: 05/24/2026 Address: 250 Yonge Street Job Family Group: Data Analytics & Reporting Uses advanced analytical algorithms and technologies (e.g. machine learning, deep learning, artificial intelligence) to mine and analyze large sets of structured and unstructured data to obtain insights. Designs and constructs new processes for modeling data. Develops predictive models and leverages big data technology to design solutions that deliver smarter business decisions, improve custo…"
,43.706102,https://www.adzuna.ca/details/5698452356?utm_medium=api&utm_source=df320f6a,Lead Data Scientist,2026-04-13 18:54:33+00:00,,5698452356,"About Fusemachines Founded in 2013, Fusemachines is a global provider of enterprise AI products and services, on a mission to democratize AI. Leveraging proprietary AI Studio and AI Engines, the company helps drive the clients’ AI Enterprise Transformation, regardless of where they are in their Digital AI journeys. With offices in North America, Asia, and Latin America, Fusemachines provides a suite of enterprise AI offerings and specialty services that allow organizations of any size to implem…",-79.402726,,data scientist,Fusemachines,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-13/2026-04-19,Monday,True,[],"Lead Data Scientist About Fusemachines Founded in 2013, Fusemachines is a global provider of enterprise AI products and services, on a mission to democratize AI. Leveraging proprietary AI Studio and AI Engines, the company helps drive the clients’ AI Enterprise Transformation, regardless of where they are in their Digital AI journeys. With offices in North America, Asia, and Latin America, Fusemachines provides a suite of enterprise AI offerings and specialty services that allow organizations of any size to implem…"
,43.706102,https://www.adzuna.ca/details/5670076428?utm_medium=api&utm_source=df320f6a,Senior Data Scientist,2026-03-17 18:16:00+00:00,,5670076428,"Rockstar is recruiting for a mission-driven AI company that is dedicated to resolving economic inequality by helping more people access better jobs faster and more affordably, with a special focus on those facing barriers to opportunity. The company's AI-powered platform brings efficiency and insight to workforce development, replacing outdated systems and unlocking human potential at scale. They are a dynamic, high-performing team motivated by meaningful impact. Join the Data team! High veloci…",-79.402726,,data scientist,Rockstar,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-16/2026-03-22,Tuesday,True,[],"Senior Data Scientist Rockstar is recruiting for a mission-driven AI company that is dedicated to resolving economic inequality by helping more people access better jobs faster and more affordably, with a special focus on those facing barriers to opportunity. The company's AI-powered platform brings efficiency and insight to workforce development, replacing outdated systems and unlocking human potential at scale. They are a dynamic, high-performing team motivated by meaningful impact. Join the Data team! High veloci…"
,43.706102,https://www.adzuna.ca/details/5713589633?utm_medium=api&utm_source=df320f6a,Senior Data Scientist,2026-04-29 05:30:55+00:00,,5713589633,"Job Description Job Description Massive Insights Inc. is at the forefront of data-driven decision-making and is seeking a talented Senior Data Scientist to join our innovative team. In this role, you will leverage your deep understanding of data science and advanced analytics to drive insights for our clients, helping them turn complex data into actionable strategies. As a Senior Data Scientist, you will work with diverse datasets across various industries, utilizing your expertise in statistic…",-79.402726,,data scientist,Massive Insights Inc.,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-27/2026-05-03,Wednesday,True,[],"Senior Data Scientist Job Description Job Description Massive Insights Inc. is at the forefront of data-driven decision-making and is seeking a talented Senior Data Scientist to join our innovative team. In this role, you will leverage your deep understanding of data science and advanced analytics to drive insights for our clients, helping them turn complex data into actionable strategies. As a Senior Data Scientist, you will work with diverse datasets across various industries, utilizing your expertise in statistic…"
